#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Spo15965	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15966	plastid	plastid	plastid	non-organellar	non-organellar
Spo15967	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15968	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15969	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15970	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15971	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15972	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo15973	plastid	plastid	plastid	plastid	plastid
Spo15974	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15975	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15976	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15977	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15978	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15979	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15980	dual	dual	mitochondrial	mitochondrial	non-organellar
Spo15981	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15982	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15983	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15984	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15985	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo15986	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15987	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo15988	dual	dual	plastid	non-organellar	non-organellar
Spo15989	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15990	dual	dual	mitochondrial	dual	plastid
Spo15991	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15992	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Spo15993	dual	dual	mitochondrial	plastid	non-organellar
Spo15994	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15995	dual	dual	plastid	plastid	non-organellar
Spo15996	dual	plastid	non-organellar	plastid	mitochondrial
Spo15997	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo15999	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16000	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16001	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16002	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo16003	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16004	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16005	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16006	plastid	plastid	plastid	non-organellar	non-organellar
Spo16007	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo16008	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16009	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo16010	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16011	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo16012	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16013	dual	dual	plastid	plastid	non-organellar
Spo16014	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16015	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16016	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16017	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16018	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16019	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16020	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16021	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16022	dual	dual	mitochondrial	mitochondrial	non-organellar
Spo16023	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo16024	dual	dual	plastid	plastid	plastid
Spo16025	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16026	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16027	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16028	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16029	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo16030	mitochondrial	non-organellar	mitochondrial	non-organellar	mitochondrial
Spo16031	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16032	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16033	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Spo16034	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16035	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16037	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Spo16038	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16039	non-organellar	non-organellar	non-organellar	non-organellar	N/A
Spo16040	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16041	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16042	dual	dual	mitochondrial	non-organellar	plastid
Spo16043	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16044	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16045	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16046	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16047	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Spo16048	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo16049	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16050	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16051	dual	dual	plastid	plastid	non-organellar
Spo16052	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16053	dual	non-organellar	plastid	mitochondrial	non-organellar
Spo16054	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Spo16055	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16056	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo16058	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16059	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16060	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo16061	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16062	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16063	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16064	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16065	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo16066	dual	dual	mitochondrial	non-organellar	non-organellar
Spo16067	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16068	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16069	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Spo16070	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16072	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo16073	mitochondrial	non-organellar	mitochondrial	mitochondrial	non-organellar
Spo16074	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16075	dual	dual	mitochondrial	non-organellar	mitochondrial
Spo16076	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16077	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo16078	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16079	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16080	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16081	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo16082	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo16083	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16084	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16085	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16086	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Spo16087	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Spo16088	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16089	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16090	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo16091	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16092	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16093	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16094	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16095	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16096	dual	dual	mitochondrial	mitochondrial	non-organellar
Spo16097	plastid	plastid	plastid	plastid	plastid
Spo16098	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16099	dual	plastid	mitochondrial	mitochondrial	non-organellar
Spo16100	plastid	plastid	plastid	non-organellar	non-organellar
Spo16101	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16102	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16103	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16104	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16105	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16106	plastid	plastid	plastid	non-organellar	non-organellar
Spo16107	dual	dual	mitochondrial	dual	plastid
Spo16108	dual	dual	plastid	plastid	non-organellar
Spo16109	dual	dual	mitochondrial	dual	dual
Spo16110	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16111	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo16112	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo16113	plastid	non-organellar	non-organellar	plastid	non-organellar
Spo16114	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16115	dual	dual	mitochondrial	dual	mitochondrial
Spo16116	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16117	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16118	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16119	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16120	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16121	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16122	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16123	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16124	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16125	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo16126	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Spo16127	dual	dual	non-organellar	non-organellar	non-organellar
Spo16128	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo16129	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo16130	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo16131	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16132	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16133	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Spo16134	dual	dual	mitochondrial	dual	mitochondrial
Spo16135	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16136	dual	mitochondrial	plastid	plastid	non-organellar
Spo16137	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16138	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16139	plastid	plastid	non-organellar	non-organellar	non-organellar
Spo16140	dual	plastid	mitochondrial	non-organellar	non-organellar
Spo16141	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16142	plastid	plastid	plastid	plastid	non-organellar
Spo16143	plastid	plastid	plastid	plastid	non-organellar
Spo16144	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16145	plastid	non-organellar	plastid	non-organellar	non-organellar
Spo16146	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16147	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16148	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Spo16149	dual	dual	mitochondrial	dual	non-organellar
