#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
evm.model.Ga09G0233	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga09G0234	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga09G0235	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga09G0594	mitochondrial	mitochondrial	non-organellar	non-organellar	N/A
evm.model.Ga09G0595	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga09G0596	dual	mitochondrial	plastid	plastid	mitochondrial
evm.model.Ga09G0597	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
evm.model.Ga09G0598	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga09G0599	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga09G0600	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga09G0601	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0001	plastid	non-organellar	non-organellar	non-organellar	plastid
evm.model.Ga10G0002	plastid	non-organellar	plastid	plastid	non-organellar
evm.model.Ga10G0003	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0004	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0005	dual	plastid	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0006	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0007	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0008	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga10G0009	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0010	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0011	plastid	non-organellar	non-organellar	plastid	non-organellar
evm.model.Ga10G0012	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0013	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0014	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0015	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0016	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0017	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0018	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0019	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga10G0020	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0021	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0022	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0023	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0024	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0025	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0026	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0027	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0028	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0029	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0030	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0031	dual	mitochondrial	plastid	mitochondrial	non-organellar
evm.model.Ga10G0032	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0033	dual	dual	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0034	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0035	dual	dual	plastid	plastid	dual
evm.model.Ga10G0036	dual	plastid	non-organellar	mitochondrial	non-organellar
evm.model.Ga10G0037	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0038	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
evm.model.Ga10G0039	plastid	plastid	plastid	plastid	non-organellar
evm.model.Ga10G0040	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0041	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0042	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0043	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0044	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0045	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0046	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga10G0047	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0048	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0049	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0050	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
evm.model.Ga10G0051	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0052	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0053	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0054	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0055	plastid	non-organellar	plastid	plastid	non-organellar
evm.model.Ga10G0056	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0057	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0058	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0059	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0060	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0061	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0062	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0063	plastid	non-organellar	non-organellar	plastid	non-organellar
evm.model.Ga10G0064	dual	dual	plastid	plastid	plastid
evm.model.Ga10G0065	dual	plastid	plastid	dual	plastid
evm.model.Ga10G0066	plastid	plastid	plastid	plastid	plastid
evm.model.Ga10G0067	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0068	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0069	plastid	non-organellar	plastid	plastid	non-organellar
evm.model.Ga10G0070	dual	dual	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0071	dual	dual	plastid	mitochondrial	non-organellar
evm.model.Ga10G0072	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0073	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0074	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0075	dual	dual	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0076	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0077	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0078	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0079	plastid	non-organellar	non-organellar	plastid	non-organellar
evm.model.Ga10G0080	plastid	plastid	non-organellar	plastid	plastid
evm.model.Ga10G0081	dual	dual	mitochondrial	plastid	non-organellar
evm.model.Ga10G0082	plastid	plastid	plastid	plastid	plastid
evm.model.Ga10G0083	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0084	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0085	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0086	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0087	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0088	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0089	plastid	plastid	plastid	plastid	plastid
evm.model.Ga10G0090	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0091	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0092	plastid	plastid	plastid	plastid	non-organellar
evm.model.Ga10G0093	dual	mitochondrial	non-organellar	plastid	non-organellar
evm.model.Ga10G0094	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0095	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
evm.model.Ga10G0096	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga10G0097	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0098	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0099	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0100	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga10G0101	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0102	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0103	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0104	dual	dual	mitochondrial	plastid	plastid
evm.model.Ga10G0105	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0106	plastid	plastid	plastid	non-organellar	non-organellar
evm.model.Ga10G0107	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0108	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0109	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0110	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga10G0111	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0112	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0113	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0114	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0115	plastid	plastid	plastid	plastid	non-organellar
evm.model.Ga10G0116	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0117	dual	dual	mitochondrial	mitochondrial	mitochondrial
evm.model.Ga10G0118	dual	plastid	mitochondrial	plastid	non-organellar
evm.model.Ga10G0119	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
evm.model.Ga10G0120	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0121	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0122	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0123	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga10G0124	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0125	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga10G0126	dual	dual	plastid	dual	plastid
evm.model.Ga10G0127	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0128	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0129	dual	dual	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0130	plastid	non-organellar	plastid	non-organellar	non-organellar
evm.model.Ga10G0131	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0574	dual	mitochondrial	plastid	non-organellar	non-organellar
evm.model.Ga10G0575	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0576	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0577	dual	dual	mitochondrial	mitochondrial	mitochondrial
evm.model.Ga10G0578	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0579	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0580	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0581	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0582	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0583	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0584	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0585	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0586	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0587	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0588	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0589	plastid	plastid	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0590	non-organellar	non-organellar	non-organellar	non-organellar	N/A
evm.model.Ga10G0591	dual	dual	mitochondrial	non-organellar	non-organellar
evm.model.Ga10G0592	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0593	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
evm.model.Ga10G0594	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0595	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0596	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
evm.model.Ga10G0597	dual	plastid	plastid	plastid	dual
evm.model.Ga10G0598	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0599	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0600	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0601	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G0602	non-organellar	non-organellar	non-organellar	non-organellar	N/A
evm.model.Ga10G0603	plastid	non-organellar	plastid	non-organellar	N/A
evm.model.Ga10G1299	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G1300	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G1301	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G1302	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
evm.model.Ga10G1303	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
