#Gene	Overall Prediction	TargetP	iPSORT	LOCALIZER	Predotar
Cara_C_LOC113713341_rna69998	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713340_rna70310	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113715828_rna72356	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699457_rna50061	dual	dual	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713345_rna72013	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714424_rna71829	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113713347_rna71182	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713430_rna72069	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713349_rna70486	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113699102_rna358	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113715820_rna72326	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715827_rna72355	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715824_rna72350	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715825_rna72354	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707238_rna61466	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739205_rna30326	dual	dual	plastid	non-organellar	non-organellar
Cara_C_LOC113739206_rna30327	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739759_rna28995	plastid	plastid	plastid	plastid	non-organellar
Cara_C_LOC113739200_rna30317	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739201_rna30319	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739202_rna30320	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739203_rna30321	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707230_rna60979	dual	dual	plastid	non-organellar	non-organellar
Cara_C_LOC113739753_rna28969	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113734915_rna21961	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113707233_rna60976	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707234_rna60522	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cara_C_LOC113739209_rna30331	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113739754_rna29009	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113739755_rna29001	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738777_rna30049	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113705363_rna59052	mitochondrial	mitochondrial	mitochondrial	non-organellar	mitochondrial
Cara_C_LOC113742508_rna1926	dual	dual	plastid	mitochondrial	non-organellar
Cara_C_LOC113734346_rna23032	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113707260_rna61624	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113723964_rna1131	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113691131_rna38711	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113709109_rna62440	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713329_rna71329	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690601_rna38206	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113730580_rna2302	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113736273_rna349	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113723070_rna10465	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113730589_rna2304	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708403_rna63738	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738772_rna29261	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113731234_rna2426	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113736516_rna431	dual	dual	mitochondrial	dual	non-organellar
Cara_C_LOC113735030_rna24710	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113738770_rna30792	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713259_rna69581	dual	dual	plastid	dual	dual
Cara_C_LOC113726888_rna11699	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113691731_rna40253	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735436_rna3161	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699586_rna51166	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724276_rna12387	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113714513_rna70607	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727192_rna12354	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113692018_rna43276	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727409_rna12978	plastid	non-organellar	plastid	plastid	plastid
Cara_C_LOC113727408_rna12976	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693898_rna44172	plastid	plastid	non-organellar	plastid	non-organellar
Cara_C_LOC113717089_rna74932	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693143_rna43165	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727153_rna12254	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113717083_rna72205	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727151_rna12248	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113727150_rna12245	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693896_rna43207	dual	dual	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113693897_rna41908	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113714240_rna71788	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113717085_rna72212	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689209_rna37743	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113742040_rna1699	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113717054_rna73746	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689201_rna37727	plastid	plastid	plastid	plastid	plastid
Cara_C_LOC113689202_rna37735	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113724270_rna12361	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689204_rna37738	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689206_rna37740	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689207_rna37741	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690052_rna37352	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693093_rna42931	plastid	non-organellar	plastid	plastid	non-organellar
Cara_C_LOC113705850_rna60144	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715225_rna69256	dual	dual	plastid	dual	dual
Cara_C_LOC113715773_rna73515	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113740221_rna1197	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113715776_rna73531	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690921_rna38969	mitochondrial	mitochondrial	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113715774_rna72348	dual	dual	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113715775_rna73533	dual	dual	plastid	plastid	non-organellar
Cara_C_LOC113688917_rna38163	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113688916_rna38000	mitochondrial	mitochondrial	mitochondrial	mitochondrial	mitochondrial
Cara_C_LOC113688915_rna38369	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113690920_rna39114	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113688913_rna39027	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715027_rna70030	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693760_rna43616	dual	dual	mitochondrial	dual	non-organellar
Cara_C_LOC113706188_rna61421	dual	dual	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693762_rna40928	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113735786_rna24326	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693764_rna230	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715024_rna70005	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693766_rna41952	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725792_rna9627	plastid	plastid	plastid	non-organellar	non-organellar
Cara_C_LOC113693769_rna41293	dual	plastid	mitochondrial	plastid	plastid
Cara_C_LOC113706183_rna61383	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113706182_rna61378	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113706185_rna61387	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113706184_rna61386	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113706187_rna61408	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113706186_rna61389	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716140_rna73364	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113716141_rna73376	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716142_rna73377	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726449_rna10909	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716144_rna73378	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113742265_rna1803	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113742594_rna1974	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113706093_rna60849	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716148_rna73383	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113716149_rna73391	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113720872_rna8204	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113717271_rna72843	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715028_rna70221	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113723090_rna12458	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693228_rna43525	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715488_rna74314	mitochondrial	mitochondrial	non-organellar	mitochondrial	non-organellar
Cara_C_LOC113715489_rna73258	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113698850_rna49017	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713497_rna69732	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113689072_rna37364	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715480_rna73774	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715485_rna74854	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113740686_rna1337	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113715487_rna72984	plastid	plastid	plastid	plastid	plastid
Cara_C_LOC113693429_rna44186	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693428_rna44185	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113706092_rna60848	dual	mitochondrial	plastid	non-organellar	non-organellar
Cara_C_LOC113737176_rna637	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693423_rna44165	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113713190_rna71799	dual	mitochondrial	plastid	non-organellar	mitochondrial
Cara_C_LOC113693420_rna44161	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693427_rna44184	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113725799_rna9640	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693425_rna44183	dual	mitochondrial	plastid	non-organellar	non-organellar
Cara_C_LOC113689076_rna37395	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708837_rna62077	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113699850_rna52256	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708835_rna63782	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113693226_rna43523	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708833_rna62213	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708832_rna62214	mitochondrial	mitochondrial	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708831_rna63343	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113734116_rna22530	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113732520_rna2650	mitochondrial	mitochondrial	mitochondrial	mitochondrial	non-organellar
Cara_C_LOC113724027_rna11205	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113699852_rna52259	plastid	plastid	non-organellar	non-organellar	non-organellar
Cara_C_LOC113708839_rna62070	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726447_rna10904	mitochondrial	non-organellar	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113726576_rna11121	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
Cara_C_LOC113726577_rna11122	dual	dual	mitochondrial	non-organellar	non-organellar
Cara_C_LOC113726574_rna11119	non-organellar	non-organellar	non-organellar	non-organellar	non-organellar
